Zone_ID,Hour_of_Day,Day_of_Week,Weather_Condition,Package_Type,Package_Weight_Kg,Is_Express,Is_Medical,Package_Volume_Demand,Traffic_Delay_Minutes
Zone_6,13,3,Overcast,Standard,17.65,0,0,69,12.2
Zone_2,5,0,Rainy,Standard,9.53,0,0,21,24.7
Zone_8,15,6,Clear,Standard,20.06,0,0,58,12.0
Zone_10,12,2,Clear,Express,18.45,1,0,80,14.4
Zone_1,4,6,Clear,Standard,8.94,0,0,12,6.1
Zone_9,23,5,Clear,Express,9.9,1,0,43,12.3
Zone_9,21,0,Clear,Standard,7.43,0,0,37,15.3
Zone_6,17,4,Clear,Express,22.58,1,0,66,41.3
Zone_10,8,0,Clear,Standard,10.67,0,0,43,36.2
Zone_6,11,3,Clear,Medical,18.71,0,1,70,33.8
Zone_6,8,1,Clear,Standard,0.35,0,0,46,32.9
Zone_4,16,1,Overcast,Standard,1.1,0,0,57,4.3
Zone_1,20,1,Foggy,Standard,23.97,0,0,28,50.9
Zone_1,13,5,Overcast,Standard,18.99,0,0,44,17.5
Zone_1,12,5,Clear,Medical,17.25,0,1,43,10.7
Zone_5,4,0,Rainy,Standard,1.77,0,0,23,29.4
Zone_7,9,5,Rainy,Standard,2.86,0,0,61,49.4
Zone_1,21,2,Clear,Standard,18.43,0,0,28,17.2
Zone_1,8,2,Clear,Standard,5.66,0,0,32,40.6
Zone_6,12,2,Clear,Standard,3.46,0,0,68,4.9
Zone_2,6,4,Rainy,Medical,14.58,0,1,33,20.6
Zone_2,13,2,Overcast,Standard,14.5,0,0,59,18.3
Zone_7,3,3,Clear,Standard,21.68,0,0,50,8.8
Zone_9,21,0,Rainy,Standard,1.03,0,0,37,31.5
Zone_8,7,3,Overcast,Standard,20.6,0,0,45,20.7
Zone_2,4,6,Overcast,Standard,24.23,0,0,15,19.5
Zone_7,12,1,Clear,Standard,4.82,0,0,68,10.0
Zone_5,19,6,Clear,Standard,3.16,0,0,31,30.0
Zone_10,22,6,Clear,Standard,20.63,0,0,42,23.1
Zone_4,18,3,Clear,Medical,5.19,0,1,59,18.4
Zone_10,19,3,Clear,Standard,24.2,0,0,57,35.9
Zone_4,14,3,Clear,Standard,2.04,0,0,64,11.2
Zone_4,6,4,Rainy,Express,17.01,1,0,37,24.4
Zone_9,20,0,Clear,Express,24.45,1,0,42,37.4
Zone_7,16,5,Clear,Standard,12.26,0,0,56,19.4
Zone_7,5,6,Rainy,Express,10.07,1,0,29,25.5
Zone_4,13,2,Clear,Standard,10.94,0,0,61,12.5
Zone_9,13,3,Clear,Standard,19.86,0,0,76,21.3
Zone_8,9,6,Clear,Standard,1.16,0,0,65,36.0
Zone_10,13,5,Clear,Standard,2.84,0,0,62,23.0
Zone_4,18,1,Clear,Standard,10.37,0,0,58,36.5
Zone_6,19,5,Clear,Standard,18.73,0,0,32,35.5
Zone_4,10,0,Rainy,Standard,20.54,0,0,45,46.2
Zone_1,9,0,Clear,Express,4.94,1,0,42,30.7
Zone_5,14,3,Overcast,Express,22.8,1,0,65,19.1
Zone_10,1,5,Clear,Standard,0.85,0,0,38,16.8
Zone_3,18,0,Foggy,Standard,9.41,0,0,42,53.2
Zone_1,11,0,Overcast,Standard,24.84,0,0,44,45.8
Zone_2,20,5,Rainy,Standard,3.02,0,0,20,40.8
Zone_2,21,0,Rainy,Standard,4.81,0,0,18,22.0
Zone_8,17,0,Clear,Standard,24.51,0,0,61,45.7
Zone_4,13,1,Clear,Standard,3.25,0,0,65,11.0
Zone_3,1,1,Clear,Standard,13.05,0,0,35,13.8
Zone_4,11,1,Clear,Standard,11.64,0,0,61,36.4
Zone_10,21,2,Clear,Standard,20.44,0,0,57,21.5
Zone_1,0,1,Clear,Standard,5.91,0,0,29,9.3
Zone_1,17,2,Rainy,Standard,9.94,0,0,50,43.1
Zone_5,11,3,Overcast,Standard,20.47,0,0,61,48.8
Zone_7,11,0,Clear,Standard,12.11,0,0,58,39.1
Zone_9,3,6,Clear,Express,22.75,1,0,38,7.1
Zone_7,16,1,Overcast,Standard,9.37,0,0,72,17.8
Zone_5,20,3,Clear,Standard,9.07,0,0,39,29.7
Zone_3,15,0,Overcast,Express,6.69,1,0,41,8.2
Zone_8,18,3,Clear,Standard,15.94,0,0,69,32.0
Zone_7,0,5,Rainy,Standard,19.01,0,0,35,26.9
Zone_4,19,4,Foggy,Express,1.04,1,0,37,48.1
Zone_1,16,0,Foggy,Standard,13.88,0,0,36,38.0
Zone_3,1,0,Clear,Standard,13.27,0,0,20,7.0
Zone_8,10,2,Clear,Express,23.68,1,0,71,35.2
Zone_2,6,5,Clear,Standard,9.74,0,0,20,21.3
Zone_9,0,6,Clear,Standard,0.13,0,0,37,6.4
Zone_4,5,5,Clear,Standard,15.65,0,0,22,8.9
Zone_7,19,0,Clear,Standard,13.06,0,0,32,47.4
Zone_10,5,3,Overcast,Standard,9.11,0,0,59,20.5
Zone_7,4,6,Clear,Standard,12.39,0,0,33,13.0
Zone_8,10,6,Clear,Standard,0.95,0,0,64,37.1
Zone_7,21,6,Foggy,Standard,15.28,0,0,36,35.9
Zone_4,4,4,Overcast,Standard,11.36,0,0,36,10.5
Zone_7,1,4,Clear,Standard,10.11,0,0,47,20.2
Zone_5,9,1,Clear,Standard,12.29,0,0,67,41.7
Zone_10,13,1,Clear,Standard,13.2,0,0,81,18.3
Zone_7,19,3,Overcast,Express,3.21,1,0,46,26.9
Zone_3,22,1,Clear,Express,23.52,1,0,37,8.9
Zone_10,19,4,Clear,Standard,14.02,0,0,57,45.9
Zone_7,20,4,Overcast,Express,21.71,1,0,50,35.4
Zone_7,17,2,Clear,Express,22.79,1,0,68,43.9
Zone_2,12,0,Rainy,Express,11.97,1,0,41,28.4
Zone_8,2,6,Clear,Standard,22.71,0,0,33,11.0
Zone_7,20,6,Clear,Medical,0.16,0,1,34,31.2
Zone_9,3,6,Clear,Standard,6.92,0,0,43,8.8
Zone_4,18,0,Clear,Standard,4.35,0,0,49,30.3
Zone_9,17,1,Overcast,Standard,19.08,0,0,76,36.9
Zone_1,11,3,Overcast,Express,5.55,1,0,49,38.7
Zone_5,17,6,Overcast,Express,15.01,1,0,47,35.0
Zone_10,13,0,Clear,Standard,9.63,0,0,62,20.3
Zone_7,3,5,Clear,Standard,11.77,0,0,32,17.6
Zone_4,9,0,Overcast,Standard,20.75,0,0,49,27.6
Zone_7,8,4,Rainy,Standard,7.73,0,0,45,41.5
Zone_9,20,1,Clear,Standard,13.92,0,0,50,44.6
Zone_5,22,3,Clear,Standard,13.41,0,0,44,20.4
Zone_5,19,2,Rainy,Standard,12.65,0,0,36,46.3
Zone_2,15,3,Overcast,Express,17.39,1,0,51,10.8
Zone_5,10,6,Foggy,Express,22.74,1,0,54,60.7
Zone_8,19,6,Clear,Standard,19.68,0,0,35,30.9
Zone_4,0,1,Clear,Standard,18.41,0,0,36,6.6
Zone_2,9,3,Clear,Standard,7.8,0,0,60,35.0
Zone_8,9,5,Overcast,Standard,21.32,0,0,65,34.5
Zone_4,23,0,Overcast,Standard,4.27,0,0,28,6.1
Zone_5,8,5,Clear,Standard,19.57,0,0,28,33.9
Zone_7,0,3,Overcast,Medical,11.17,0,1,49,14.7
Zone_5,1,1,Rainy,Standard,16.68,0,0,38,30.9
Zone_10,14,3,Overcast,Standard,12.48,0,0,83,24.7
Zone_4,7,1,Rainy,Express,5.52,1,0,32,19.5
Zone_7,23,6,Overcast,Express,11.91,1,0,29,22.7
Zone_4,14,0,Foggy,Standard,14.57,0,0,46,32.5
Zone_10,16,4,Clear,Standard,21.96,0,0,76,16.2
Zone_4,9,3,Clear,Standard,0.36,0,0,65,34.7
Zone_2,4,5,Clear,Standard,11.97,0,0,13,8.3
Zone_5,21,0,Clear,Standard,23.21,0,0,29,11.8
Zone_8,4,4,Clear,Standard,11.78,0,0,50,8.3
Zone_4,21,0,Clear,Express,11.19,1,0,27,11.5
Zone_2,22,4,Clear,Standard,8.4,0,0,26,15.2
Zone_9,10,4,Clear,Medical,21.76,0,1,79,40.4
Zone_6,9,2,Clear,Standard,7.72,0,0,70,30.8
Zone_3,21,4,Clear,Standard,6.73,0,0,34,11.5
Zone_10,2,5,Overcast,Express,20.42,1,0,44,19.2
Zone_5,21,6,Clear,Standard,17.39,0,0,23,21.9
Zone_6,8,4,Clear,Standard,10.34,0,0,43,24.6
Zone_9,21,5,Clear,Standard,20.42,0,0,41,9.3
Zone_5,21,6,Overcast,Express,18.2,1,0,23,17.5
Zone_9,4,6,Clear,Standard,5.23,0,0,43,14.5
Zone_1,0,6,Clear,Standard,16.08,0,0,11,20.6
Zone_10,4,0,Overcast,Express,17.53,1,0,41,23.2
Zone_4,10,1,Rainy,Express,19.91,1,0,66,52.8
Zone_1,0,4,Rainy,Standard,22.11,0,0,31,18.0
Zone_2,15,4,Clear,Standard,2.35,0,0,55,10.6
Zone_2,7,1,Clear,Standard,5.7,0,0,26,12.3
Zone_10,15,4,Overcast,Standard,24.95,0,0,77,16.5
Zone_5,0,3,Clear,Standard,24.73,0,0,42,19.1
Zone_1,7,3,Clear,Express,16.64,1,0,30,3.4
Zone_10,3,0,Overcast,Standard,18.26,0,0,41,19.3
Zone_3,18,5,Clear,Express,19.31,1,0,48,33.7
Zone_6,3,2,Overcast,Standard,11.46,0,0,43,9.0
Zone_1,17,6,Rainy,Express,12.33,1,0,44,41.7
Zone_1,18,3,Clear,Standard,2.76,0,0,52,23.4
Zone_3,3,3,Clear,Express,24.88,1,0,30,6.5
Zone_9,8,6,Clear,Standard,24.33,0,0,43,35.9
Zone_2,1,4,Clear,Standard,5.38,0,0,27,6.5
Zone_6,2,4,Clear,Standard,2.42,0,0,46,10.1
Zone_3,12,3,Clear,Standard,8.42,0,0,54,15.5
Zone_6,19,3,Clear,Standard,23.81,0,0,40,29.4
Zone_7,18,5,Clear,Medical,5.1,0,1,58,37.3
Zone_7,18,4,Rainy,Standard,13.85,0,0,67,52.7
Zone_2,8,1,Rainy,Standard,0.64,0,0,31,60.5
Zone_3,4,3,Clear,Standard,8.93,0,0,30,12.3
Zone_4,14,2,Clear,Standard,19.62,0,0,65,7.0
Zone_8,8,1,Rainy,Standard,12.22,0,0,46,46.4
Zone_5,5,2,Clear,Medical,7.84,0,1,39,9.7
Zone_1,9,2,Rainy,Standard,3.08,0,0,56,57.4
Zone_9,23,0,Clear,Standard,23.97,0,0,34,11.4
Zone_1,0,4,Foggy,Standard,10.16,0,0,28,37.5
Zone_2,12,2,Foggy,Standard,18.73,0,0,58,35.1
Zone_7,23,6,Clear,Standard,3.17,0,0,32,15.5
Zone_3,16,3,Clear,Standard,3.87,0,0,57,13.2
Zone_6,13,3,Clear,Medical,21.42,0,1,69,8.5
Zone_8,2,1,Clear,Standard,17.7,0,0,52,10.4
Zone_5,12,3,Clear,Standard,11.04,0,0,66,15.0
Zone_1,7,3,Clear,Standard,13.6,0,0,28,9.0
Zone_10,22,5,Clear,Standard,13.99,0,0,44,16.1
Zone_3,0,0,Clear,Standard,13.65,0,0,25,4.2
Zone_2,22,2,Clear,Standard,6.67,0,0,33,13.9
Zone_6,1,4,Clear,Medical,19.93,0,1,47,9.5
Zone_5,1,1,Clear,Express,9.19,1,0,36,20.6
Zone_7,8,0,Clear,Standard,23.56,0,0,35,28.0
Zone_2,0,2,Clear,Standard,24.94,0,0,28,12.4
Zone_6,10,6,Clear,Standard,20.77,0,0,51,22.1
Zone_5,6,2,Clear,Standard,2.21,0,0,44,13.0
Zone_6,20,3,Clear,Standard,19.35,0,0,43,37.5
Zone_5,5,6,Clear,Standard,0.24,0,0,28,13.8
Zone_7,16,3,Clear,Medical,0.23,0,1,66,18.2
Zone_5,5,6,Foggy,Standard,1.38,0,0,23,38.7
Zone_7,15,1,Clear,Express,13.28,1,0,67,5.4
Zone_1,0,4,Overcast,Standard,19.09,0,0,23,11.7
Zone_9,3,3,Rainy,Express,4.62,1,0,53,25.3
Zone_6,17,4,Clear,Standard,13.37,0,0,63,34.5
Zone_9,1,3,Clear,Express,14.9,1,0,51,18.4
Zone_1,0,4,Overcast,Standard,7.03,0,0,28,11.9
Zone_2,6,3,Clear,Standard,24.21,0,0,29,10.7
Zone_7,15,5,Rainy,Express,19.41,1,0,57,25.6
Zone_4,12,3,Clear,Standard,10.37,0,0,60,4.9
Zone_10,17,5,Clear,Medical,24.8,0,1,67,43.4
Zone_1,6,3,Clear,Standard,23.37,0,0,27,14.8
Zone_5,17,3,Clear,Standard,3.11,0,0,69,48.8
Zone_4,6,4,Clear,Standard,19.63,0,0,33,9.9
Zone_6,3,0,Overcast,Standard,19.5,0,0,30,18.2
Zone_7,16,1,Clear,Express,8.68,1,0,69,11.6
Zone_3,18,0,Clear,Medical,3.94,0,1,41,27.8
Zone_6,4,4,Rainy,Standard,8.7,0,0,44,16.6
Zone_2,6,6,Clear,Standard,14.3,0,0,15,11.9
Zone_10,22,1,Clear,Standard,21.44,0,0,55,15.5
Zone_4,5,3,Overcast,Standard,18.83,0,0,40,10.0
Zone_10,4,0,Clear,Standard,4.15,0,0,46,19.7
Zone_9,12,1,Clear,Express,10.01,1,0,73,23.0
Zone_7,11,0,Clear,Standard,18.99,0,0,56,36.0
Zone_2,4,4,Clear,Medical,13.87,0,1,34,10.9
Zone_6,3,6,Foggy,Standard,18.44,0,0,30,40.1
Zone_4,7,1,Clear,Standard,4.02,0,0,33,9.6
Zone_8,14,3,Clear,Medical,13.22,0,1,70,14.1
Zone_8,22,2,Clear,Standard,11.55,0,0,50,5.7
Zone_1,10,3,Clear,Standard,13.74,0,0,52,36.3
Zone_8,4,2,Clear,Standard,11.62,0,0,52,19.8
Zone_10,10,3,Clear,Standard,8.66,0,0,83,36.4
Zone_7,9,4,Rainy,Express,10.92,1,0,75,48.1
Zone_1,1,1,Clear,Standard,20.37,0,0,24,11.6
Zone_3,19,0,Clear,Express,15.73,1,0,16,26.6
Zone_5,21,5,Rainy,Standard,7.06,0,0,25,29.3
Zone_3,7,3,Clear,Express,5.98,1,0,38,11.3
Zone_3,20,6,Clear,Medical,4.95,0,1,17,33.4
Zone_1,19,2,Overcast,Express,22.62,1,0,23,33.1
Zone_8,21,1,Clear,Standard,12.0,0,0,49,11.6
Zone_9,3,5,Clear,Standard,4.7,0,0,38,11.8
Zone_5,21,0,Clear,Standard,18.16,0,0,30,13.5
Zone_1,15,2,Clear,Standard,13.4,0,0,55,14.9
Zone_1,13,2,Clear,Standard,14.64,0,0,48,10.1
Zone_9,2,5,Foggy,Medical,19.52,0,1,37,41.1
Zone_1,7,1,Rainy,Standard,3.23,0,0,26,27.7
Zone_9,3,6,Clear,Standard,10.81,0,0,42,18.6
Zone_3,6,4,Clear,Standard,12.85,0,0,33,7.4
Zone_3,23,4,Overcast,Standard,21.82,0,0,31,11.9
Zone_4,8,4,Overcast,Standard,2.26,0,0,38,34.9
Zone_5,1,5,Overcast,Express,21.52,1,0,23,22.8
Zone_6,2,1,Clear,Express,17.88,1,0,41,6.6
Zone_6,8,2,Clear,Express,5.5,1,0,38,27.9
Zone_10,22,6,Clear,Medical,10.52,0,1,40,16.8
Zone_9,6,1,Clear,Express,7.33,1,0,49,11.6
Zone_1,19,4,Rainy,Express,3.26,1,0,23,42.2
Zone_9,14,6,Rainy,Standard,16.93,0,0,64,30.0
Zone_4,16,3,Foggy,Express,0.67,1,0,59,26.2
Zone_7,11,1,Clear,Standard,18.17,0,0,70,32.6
Zone_6,23,3,Overcast,Standard,11.66,0,0,41,15.0
Zone_9,3,4,Rainy,Standard,20.86,0,0,52,27.2
Zone_2,16,1,Foggy,Standard,4.77,0,0,59,40.5
Zone_2,8,1,Clear,Standard,6.31,0,0,27,47.8
Zone_7,20,3,Overcast,Standard,17.84,0,0,41,38.6
Zone_9,5,0,Rainy,Standard,20.85,0,0,41,27.0
Zone_5,17,6,Clear,Standard,4.14,0,0,49,34.5
Zone_7,20,3,Clear,Express,0.45,1,0,42,33.2
Zone_8,16,4,Clear,Express,24.19,1,0,75,11.9
Zone_8,2,3,Clear,Medical,21.69,0,1,45,6.1
Zone_4,16,5,Rainy,Standard,18.64,0,0,49,19.9
Zone_10,16,0,Clear,Standard,3.62,0,0,69,11.9
Zone_7,21,4,Rainy,Standard,4.77,0,0,49,26.6
Zone_1,12,5,Clear,Express,16.41,1,0,35,7.7
Zone_4,23,6,Overcast,Standard,17.38,0,0,26,16.8
Zone_5,14,1,Rainy,Standard,15.68,0,0,60,36.1
Zone_10,20,1,Clear,Standard,20.79,0,0,53,43.4
Zone_7,11,0,Clear,Standard,5.86,0,0,55,39.2
Zone_6,13,5,Clear,Standard,21.38,0,0,57,6.7
Zone_4,14,4,Clear,Standard,0.53,0,0,62,12.8
Zone_3,13,4,Clear,Standard,4.31,0,0,58,9.4
Zone_6,3,1,Clear,Standard,16.06,0,0,42,11.2
Zone_10,15,3,Overcast,Express,4.83,1,0,83,26.0
Zone_5,7,3,Clear,Standard,5.72,0,0,41,8.6
Zone_3,21,6,Overcast,Standard,11.6,0,0,25,14.3
Zone_4,10,6,Overcast,Standard,13.45,0,0,47,39.9
Zone_2,20,4,Overcast,Standard,20.96,0,0,34,28.4
Zone_9,4,0,Clear,Medical,23.91,0,1,38,12.1
Zone_7,2,0,Clear,Standard,0.68,0,0,28,22.1
Zone_10,19,6,Rainy,Standard,1.75,0,0,38,52.7
Zone_3,9,5,Clear,Medical,1.82,0,1,49,30.5
Zone_8,4,1,Clear,Standard,24.39,0,0,50,15.8
Zone_8,8,6,Clear,Standard,18.39,0,0,34,33.7
Zone_1,2,2,Clear,Standard,12.58,0,0,24,12.8
Zone_5,4,5,Clear,Express,17.69,1,0,28,19.6
Zone_5,15,0,Clear,Express,14.76,1,0,50,12.9
Zone_3,12,6,Overcast,Standard,18.85,0,0,44,9.5
Zone_2,10,5,Overcast,Standard,5.76,0,0,42,26.7
Zone_1,16,2,Clear,Medical,22.94,0,1,49,9.5
Zone_4,20,3,Overcast,Standard,19.27,0,0,35,29.2
Zone_10,3,1,Clear,Standard,14.93,0,0,53,16.9
Zone_2,16,3,Overcast,Standard,1.24,0,0,56,16.3
Zone_5,0,0,Overcast,Express,6.61,1,0,25,19.3
Zone_10,22,3,Overcast,Medical,18.76,0,1,52,23.1
Zone_2,5,4,Clear,Standard,3.42,0,0,27,17.2
Zone_1,0,3,Clear,Standard,1.27,0,0,29,16.3
Zone_10,19,6,Clear,Express,13.32,1,0,43,37.0
Zone_10,6,2,Clear,Standard,6.95,0,0,54,16.8
Zone_10,10,2,Clear,Standard,22.76,0,0,80,31.5
Zone_10,21,3,Clear,Standard,6.69,0,0,56,18.3
Zone_9,9,0,Overcast,Standard,12.61,0,0,63,44.4
Zone_2,17,6,Rainy,Standard,17.4,0,0,43,52.3
Zone_10,9,2,Rainy,Standard,7.49,0,0,84,54.0
Zone_4,18,5,Rainy,Standard,17.81,0,0,51,34.2
Zone_3,1,1,Rainy,Standard,13.43,0,0,36,14.6
Zone_1,0,4,Clear,Standard,10.49,0,0,30,7.0
Zone_8,13,0,Clear,Express,22.13,1,0,58,17.8
Zone_2,11,1,Clear,Standard,24.09,0,0,56,36.1
Zone_8,14,0,Overcast,Express,15.95,1,0,61,19.2
Zone_1,18,6,Clear,Express,8.0,1,0,38,42.5
Zone_6,21,2,Rainy,Standard,23.01,0,0,40,25.0
Zone_4,16,0,Overcast,Standard,13.33,0,0,52,11.9
Zone_3,17,6,Overcast,Standard,18.82,0,0,49,33.0
Zone_1,8,1,Clear,Express,0.84,1,0,30,43.6
Zone_10,0,6,Rainy,Standard,14.67,0,0,46,36.7
Zone_1,0,5,Clear,Standard,0.85,0,0,14,15.3
Zone_7,8,5,Clear,Express,21.57,1,0,30,28.8
Zone_6,18,0,Clear,Standard,20.97,0,0,58,32.8
Zone_3,5,5,Rainy,Standard,13.13,0,0,20,21.6
Zone_2,18,2,Clear,Standard,19.86,0,0,55,33.3
Zone_10,17,3,Rainy,Standard,4.3,0,0,79,55.3
Zone_3,2,1,Overcast,Standard,14.16,0,0,38,12.9
Zone_8,3,5,Clear,Standard,12.63,0,0,36,18.3
Zone_7,10,3,Clear,Standard,15.68,0,0,66,46.0
Zone_7,16,2,Clear,Standard,22.43,0,0,67,10.2
Zone_5,2,1,Rainy,Standard,6.66,0,0,42,19.8
Zone_10,22,3,Clear,Standard,12.27,0,0,51,20.6
Zone_3,1,1,Clear,Express,16.15,1,0,38,8.9
Zone_1,22,6,Clear,Standard,7.46,0,0,19,11.9
Zone_1,3,4,Clear,Standard,15.65,0,0,29,11.7
Zone_6,22,3,Rainy,Standard,18.8,0,0,39,22.1
Zone_4,10,3,Clear,Medical,4.53,0,1,61,24.7
Zone_7,2,4,Clear,Standard,21.01,0,0,44,16.2
Zone_10,22,2,Clear,Standard,21.98,0,0,54,21.8
Zone_10,6,6,Clear,Express,11.42,1,0,39,22.9
Zone_10,18,4,Clear,Standard,24.36,0,0,76,38.2
Zone_1,5,6,Overcast,Standard,12.71,0,0,15,21.4
Zone_6,15,1,Clear,Standard,9.96,0,0,68,9.8
Zone_7,22,1,Overcast,Express,10.67,1,0,41,19.3
Zone_1,20,1,Clear,Express,9.51,1,0,26,27.3
Zone_2,10,2,Rainy,Standard,15.57,0,0,56,52.1
Zone_9,0,4,Foggy,Express,1.46,1,0,56,42.9
Zone_9,7,0,Clear,Standard,7.63,0,0,37,21.8
Zone_6,3,3,Clear,Standard,21.79,0,0,38,13.0
Zone_4,17,4,Clear,Express,3.36,1,0,61,18.8
Zone_7,2,1,Clear,Express,17.01,1,0,43,12.0
Zone_5,12,4,Foggy,Standard,18.48,0,0,63,36.9
Zone_3,5,4,Clear,Standard,20.23,0,0,29,12.6
Zone_4,2,2,Clear,Express,0.59,1,0,41,13.7
Zone_2,13,3,Foggy,Standard,23.2,0,0,55,30.8
Zone_6,6,2,Foggy,Standard,16.54,0,0,42,29.2
Zone_3,17,5,Foggy,Standard,24.15,0,0,43,44.4
Zone_7,3,2,Rainy,Express,23.79,1,0,43,17.6
Zone_4,12,6,Clear,Express,24.06,1,0,47,5.3
Zone_8,10,1,Clear,Standard,12.44,0,0,69,26.8
Zone_1,9,2,Clear,Standard,24.11,0,0,50,29.2
Zone_9,15,3,Clear,Medical,8.9,0,1,80,18.9
Zone_3,10,1,Clear,Express,20.54,1,0,54,28.1
Zone_3,23,2,Clear,Standard,20.68,0,0,30,10.5
Zone_5,13,1,Clear,Standard,6.31,0,0,63,10.0
Zone_10,7,4,Clear,Express,22.32,1,0,52,18.3
Zone_1,7,3,Rainy,Standard,12.96,0,0,31,21.6
Zone_3,22,0,Clear,Standard,1.54,0,0,23,10.7
Zone_4,5,0,Clear,Standard,16.47,0,0,23,11.1
Zone_2,23,0,Overcast,Express,5.66,1,0,21,22.5
Zone_6,22,4,Clear,Standard,6.35,0,0,42,4.2
Zone_10,0,6,Clear,Standard,21.85,0,0,39,20.0
Zone_4,5,2,Clear,Express,13.49,1,0,40,8.9
Zone_1,23,5,Overcast,Standard,22.27,0,0,18,14.1
Zone_3,13,6,Clear,Express,18.88,1,0,44,9.7
Zone_7,20,4,Overcast,Standard,13.32,0,0,50,45.3
Zone_3,5,0,Clear,Express,11.07,1,0,23,5.7
Zone_6,14,6,Overcast,Standard,15.5,0,0,50,4.5
Zone_6,17,2,Rainy,Standard,22.75,0,0,70,42.8
Zone_1,14,4,Rainy,Express,5.4,1,0,49,29.9
Zone_2,11,2,Rainy,Standard,12.52,0,0,57,39.2
Zone_10,10,0,Foggy,Standard,24.73,0,0,67,71.6
Zone_6,1,3,Clear,Standard,13.95,0,0,42,4.7
Zone_2,1,0,Rainy,Standard,7.33,0,0,20,25.9
Zone_2,11,5,Clear,Standard,0.14,0,0,39,43.9
Zone_4,21,0,Foggy,Standard,19.88,0,0,20,32.0
Zone_8,20,1,Overcast,Standard,11.55,0,0,47,32.5
Zone_6,5,6,Clear,Standard,2.25,0,0,30,16.0
Zone_8,5,5,Overcast,Medical,4.25,0,1,31,17.0
Zone_4,11,2,Overcast,Express,5.41,1,0,66,40.1
Zone_3,3,6,Clear,Express,18.37,1,0,23,9.9
Zone_7,6,1,Clear,Standard,23.63,0,0,49,12.2
Zone_7,11,6,Clear,Medical,8.93,0,1,54,39.1
Zone_2,8,6,Foggy,Express,7.88,1,0,17,52.4
Zone_1,6,4,Foggy,Standard,22.93,0,0,25,34.7
Zone_8,15,4,Rainy,Standard,5.23,0,0,72,29.0
Zone_3,14,0,Overcast,Standard,12.8,0,0,45,12.0
Zone_6,21,6,Overcast,Standard,15.97,0,0,33,8.8
Zone_7,2,5,Clear,Standard,23.13,0,0,28,16.4
Zone_8,5,1,Overcast,Express,0.76,1,0,49,21.1
Zone_6,23,6,Clear,Standard,20.27,0,0,31,6.5
Zone_7,13,1,Foggy,Standard,11.93,0,0,74,33.0
Zone_5,7,3,Overcast,Standard,7.9,0,0,44,18.1
Zone_3,3,3,Clear,Standard,9.67,0,0,29,10.5
Zone_2,12,6,Clear,Standard,18.76,0,0,44,10.4
Zone_7,4,0,Clear,Standard,8.66,0,0,29,19.0
Zone_8,19,6,Clear,Standard,16.91,0,0,32,32.2
Zone_8,17,5,Clear,Standard,3.21,0,0,62,26.8
Zone_3,10,5,Clear,Standard,4.06,0,0,44,26.6
Zone_2,4,4,Clear,Standard,2.82,0,0,33,16.6
Zone_9,16,3,Rainy,Express,18.27,1,0,77,28.0
Zone_6,1,1,Clear,Medical,21.47,0,1,47,7.7
Zone_10,22,6,Rainy,Medical,7.92,0,1,44,31.4
Zone_3,4,1,Clear,Medical,14.71,0,1,34,12.7
Zone_5,7,0,Rainy,Standard,22.48,0,0,24,24.4
Zone_1,5,6,Clear,Express,10.58,1,0,15,12.4
Zone_2,7,2,Clear,Standard,12.89,0,0,30,10.4
Zone_9,1,2,Clear,Standard,22.47,0,0,47,7.8
Zone_10,7,4,Clear,Express,7.69,1,0,59,19.5
Zone_10,23,5,Overcast,Express,17.45,1,0,42,20.8
Zone_3,6,5,Rainy,Express,15.44,1,0,20,16.5
Zone_8,7,0,Clear,Standard,4.25,0,0,36,16.0
Zone_10,17,6,Overcast,Standard,18.68,0,0,65,30.9
Zone_8,21,3,Rainy,Standard,9.0,0,0,50,24.0
Zone_5,6,4,Clear,Standard,2.06,0,0,41,21.4
Zone_8,14,3,Overcast,Standard,6.34,0,0,78,15.2
Zone_2,8,5,Overcast,Standard,16.34,0,0,21,30.9
Zone_2,13,0,Clear,Express,15.84,1,0,43,7.8
Zone_4,12,4,Rainy,Standard,7.81,0,0,65,21.2
Zone_8,2,5,Clear,Express,16.19,1,0,31,16.5
Zone_2,5,5,Clear,Standard,21.33,0,0,21,13.6
Zone_4,23,6,Clear,Express,4.49,1,0,21,4.2
Zone_8,3,4,Rainy,Standard,12.83,0,0,51,25.2
Zone_3,20,3,Clear,Standard,10.96,0,0,33,40.0
Zone_8,17,2,Rainy,Standard,0.77,0,0,70,58.3
Zone_2,10,2,Rainy,Standard,17.58,0,0,57,38.4
Zone_1,6,3,Overcast,Standard,1.12,0,0,31,18.2
Zone_6,14,1,Clear,Medical,21.35,0,1,68,12.1
Zone_8,23,1,Clear,Medical,10.69,0,1,49,19.2
Zone_9,21,4,Clear,Standard,9.19,0,0,53,11.7
Zone_10,10,3,Rainy,Standard,8.05,0,0,81,48.7
Zone_8,18,2,Clear,Express,9.25,1,0,76,46.4
Zone_2,8,0,Clear,Standard,24.52,0,0,17,31.8
Zone_1,5,1,Clear,Express,24.5,1,0,27,17.0
Zone_7,6,0,Clear,Standard,6.43,0,0,37,16.7
Zone_7,7,2,Rainy,Standard,14.7,0,0,50,24.9
Zone_3,23,3,Clear,Standard,13.18,0,0,33,5.8
Zone_6,11,1,Foggy,Standard,7.71,0,0,68,44.5
